ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
678eacf80fbf76b58f0cbc58,1935,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,17979,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,9859,Green,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,17816,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,10548,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,7196,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,15873,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,2186,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,6286,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,14568,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
678eacf80fbf76b58f0cbc58,15533,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,12464,,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,18948,,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Very harmful,Control
6101d050cc01a3c528cf5504,11313,,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Very harmful,Control
6101d050cc01a3c528cf5504,7083,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,6369,,Slightly harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Control
6101d050cc01a3c528cf5504,2295,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
6101d050cc01a3c528cf5504,18927,,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,17990,,Very harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
6101d050cc01a3c528cf5504,16297,,Very harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,13151,I hope they do the right thing.,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,7437,,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,15870,,Moderately harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,12159,,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,13606,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,10383,,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,12029,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,1683,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
6101d050cc01a3c528cf5504,1935,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,17979,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,9859,Green,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,17816,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,10548,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,7196,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,15873,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
6101d050cc01a3c528cf5504,2186,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
6101d050cc01a3c528cf5504,6286,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
6101d050cc01a3c528cf5504,14568,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control
6101d050cc01a3c528cf5504,15533,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control
678eaed5f96d3c5baecbc0a4,3182,,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,2815,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,993,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,9518,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,9516,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,9357,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,2203,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,16862,,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,8115,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,2581,legislate,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,14753,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,16232,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,15688,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,13213,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,18011,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,11775,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,8624,,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,839,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,6949,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,15944,Green,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,571,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,4671,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,1987,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,15094,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,16198,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,7916,,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,17062,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
678eaed5f96d3c5baecbc0a4,11235,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health
66835907b8ca033784196e32,13497,,Slightly harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Financial
66835907b8ca033784196e32,14700,,Very harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Financial
66835907b8ca033784196e32,15892,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,1868,,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,8764,,Very harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,2696,,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,760,,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,3702,,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,9507,,Very harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,13537,fight the trump administration's attacks on our rights and freedom,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,4950,,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,19436,,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,11403,,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,11078,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Financial
66835907b8ca033784196e32,215,,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,4693,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,1019,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,3923,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,19941,,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,15016,Green,Very harmful,Very harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
66835907b8ca033784196e32,2046,,Very harmful,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
66835907b8ca033784196e32,8389,,Very harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Financial
66835907b8ca033784196e32,13274,,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
